40	7	1
13	17	2
45	59	2
1	54	2
36	59	2
29	52	2
11	51	2
26	27	2
17	9	2
37	45	2
21	33	2
14	38	2
13	6	2
41	9	2
0	47	2
19	7	2
38	44	2
5	56	2
32	60	2
16	33	2
33	34	2
0	14	2
19	30	2
14	50	2
54	57	2
56	6	2
23	45	2
15	45	2
25	26	2
53	61	2
13	54	2
33	37	2
37	43	2
14	37	2
15	59	2
20	38	2
13	41	2
37	61	2
12	33	2
45	50	2
20	44	2
1	19	2
28	30	2
21	45	2
4	51	2
37	8	2
13	57	2
19	54	2
57	9	2
14	34	2
20	8	2
33	43	2
30	42	2
38	58	2
36	37	2
3	8	2
28	47	2
0	10	2
16	50	2
24	29	2
18	21	2
2	44	2
15	24	2
29	45	2
38	52	2
36	39	2
1	41	2
38	43	2
28	8	2
1	26	2
41	57	2
13	5	2
59	8	2
46	49	2
14	33	2
33	38	2
10	42	2
5	9	2
17	25	2
17	57	2
14	40	2
29	35	2
24	45	2
41	54	2
40	52	2
32	9	2
45	8	2
1	36	2
18	51	2
10	47	2
1	17	2
37	40	2
3	59	2
39	57	2
14	52	2
57	6	2
45	51	2
1	28	2
27	7	2
43	53	2
21	51	2
14	16	2
20	50	2
17	31	2
0	15	2
0	42	2
14	24	2
18	24	2
24	51	2
20	28	2
17	6	2
18	20	2
13	9	2
33	40	2
15	18	2
42	50	2
1	27	2
34	37	2
18	45	2
51	55	2
33	50	2
29	43	2
17	22	2
23	51	2
43	46	2
30	47	2
14	43	2
5	57	2
18	29	2
50	51	2
36	40	2
42	47	2
21	37	2
14	3	2
54	6	2
20	36	2
17	27	2
16	38	2
25	27	2
15	55	2
16	37	2
10	29	2
54	7	2
21	29	2
34	44	2
15	40	2
10	2	2
34	49	2
6	9	2
16	20	2
29	51	2
20	47	2
13	32	2
2	61	2
30	7	2
23	36	2
2	42	2
48	57	2
0	40	2
