13	17	1
45	59	1
1	54	1
36	59	1
29	52	1
11	51	1
26	27	1
17	9	1
37	45	1
21	33	1
14	38	1
13	6	1
41	9	1
0	47	1
19	7	1
38	44	1
5	56	1
32	60	1
16	33	1
33	34	1
0	14	1
19	30	1
14	50	1
54	57	1
56	6	1
23	45	1
15	45	1
40	7	1
25	26	1
53	61	1
13	54	1
33	37	1
37	43	1
14	37	1
15	59	1
20	38	1
13	41	1
37	61	1
12	33	1
45	50	1
20	44	1
1	19	1
28	30	1
21	45	1
4	51	1
37	8	1
13	57	1
19	54	1
57	9	1
14	34	1
20	8	1
33	43	1
30	42	1
38	58	1
36	37	1
3	8	1
28	47	1
0	10	1
16	50	1
24	29	1
18	21	1
2	44	1
15	24	1
29	45	1
38	52	1
36	39	1
1	41	1
38	43	1
28	8	1
1	26	1
41	57	1
13	5	1
59	8	1
46	49	1
14	33	1
33	38	1
10	42	1
5	9	1
17	25	1
17	57	1
14	40	1
29	35	1
24	45	1
41	54	1
40	52	1
32	9	1
45	8	1
1	36	1
18	51	1
10	47	1
1	17	1
37	40	1
3	59	1
39	57	1
14	52	1
57	6	1
45	51	1
1	28	1
27	7	1
43	53	1
21	51	1
14	16	1
20	50	1
17	31	1
0	15	1
0	42	1
14	24	1
18	24	1
24	51	1
20	28	1
17	6	1
18	20	1
13	9	1
33	40	1
15	18	1
42	50	1
1	27	1
34	37	1
18	45	1
51	55	1
33	50	1
29	43	1
17	22	1
23	51	1
43	46	1
30	47	1
14	43	1
5	57	1
18	29	1
50	51	1
36	40	1
42	47	1
21	37	1
14	3	1
54	6	1
20	36	1
17	27	1
16	38	1
25	27	1
15	55	1
16	37	1
10	29	1
54	7	1
21	29	1
34	44	1
15	40	1
10	2	1
34	49	1
6	9	1
16	20	1
29	51	1
20	47	1
13	32	1
2	61	1
30	7	1
23	36	1
2	42	1
48	57	1
0	40	1
